,Date,Country,Confirmed,Recovered,Deaths
6193,2020-02-23,United Arab Emirates,0.0,0.0,0.0
6194,2020-02-23,United Kingdom,0.0,0.0,0.0
6195,2020-02-23,Uruguay,0.0,0.0,0.0
6196,2020-02-23,Uzbekistan,0.0,0.0,0.0
6197,2020-02-23,Venezuela,0.0,0.0,0.0
6198,2020-02-23,Vietnam,0.0,0.0,0.0
6199,2020-02-23,West Bank and Gaza,0.0,0.0,0.0
6200,2020-02-23,Western Sahara,0.0,0.0,0.0
6201,2020-02-23,Yemen,0.0,0.0,0.0
6202,2020-02-23,Zambia,0.0,0.0,0.0
6203,2020-02-23,Zimbabwe,0.0,0.0,0.0
6204,2020-02-24,Afghanistan,1.0,0.0,0.0
6205,2020-02-24,Albania,0.0,0.0,0.0
6206,2020-02-24,Algeria,0.0,0.0,0.0
6207,2020-02-24,Andorra,0.0,0.0,0.0
6208,2020-02-24,Angola,0.0,0.0,0.0
6209,2020-02-24,Antigua and Barbuda,0.0,0.0,0.0
6210,2020-02-24,Argentina,0.0,0.0,0.0
6211,2020-02-24,Armenia,0.0,0.0,0.0
6212,2020-02-24,Australia,0.0,0.0,0.0
6213,2020-02-24,Austria,0.0,0.0,0.0
6214,2020-02-24,Azerbaijan,0.0,0.0,0.0
6215,2020-02-24,Bahamas,0.0,0.0,0.0
6216,2020-02-24,Bahrain,1.0,0.0,0.0
6217,2020-02-24,Bangladesh,0.0,0.0,0.0
6218,2020-02-24,Barbados,0.0,0.0,0.0
6219,2020-02-24,Belarus,0.0,0.0,0.0
6220,2020-02-24,Belgium,0.0,0.0,0.0
6221,2020-02-24,Belize,0.0,0.0,0.0
6222,2020-02-24,Benin,0.0,0.0,0.0
6223,2020-02-24,Bhutan,0.0,0.0,0.0
6224,2020-02-24,Bolivia,0.0,0.0,0.0
6225,2020-02-24,Bosnia and Herzegovina,0.0,0.0,0.0
6226,2020-02-24,Botswana,0.0,0.0,0.0
6227,2020-02-24,Brazil,0.0,0.0,0.0
6228,2020-02-24,Brunei,0.0,0.0,0.0
6229,2020-02-24,Bulgaria,0.0,0.0,0.0
6230,2020-02-24,Burkina Faso,0.0,0.0,0.0
6231,2020-02-24,Burma,0.0,0.0,0.0
6232,2020-02-24,Burundi,0.0,0.0,0.0
6233,2020-02-24,Cabo Verde,0.0,0.0,0.0
6234,2020-02-24,Cambodia,0.0,0.0,0.0
6235,2020-02-24,Cameroon,0.0,0.0,0.0
6236,2020-02-24,Canada,1.0,0.0,0.0
6237,2020-02-24,Central African Republic,0.0,0.0,0.0
6238,2020-02-24,Chad,0.0,0.0,0.0
6239,2020-02-24,Chile,0.0,0.0,0.0
6240,2020-02-24,China,219.0,1828.0,150.0
6241,2020-02-24,Colombia,0.0,0.0,0.0
6242,2020-02-24,Comoros,0.0,0.0,0.0
6243,2020-02-24,Congo (Brazzaville),0.0,0.0,0.0
6244,2020-02-24,Congo (Kinshasa),0.0,0.0,0.0
6245,2020-02-24,Costa Rica,0.0,0.0,0.0
6246,2020-02-24,Cote d'Ivoire,0.0,0.0,0.0
6247,2020-02-24,Croatia,0.0,0.0,0.0
6248,2020-02-24,Cuba,0.0,0.0,0.0
6249,2020-02-24,Cyprus,0.0,0.0,0.0
6250,2020-02-24,Czechia,0.0,0.0,0.0
6251,2020-02-24,Denmark,0.0,0.0,0.0
6252,2020-02-24,Diamond Princess,0.0,0.0,0.0
6253,2020-02-24,Djibouti,0.0,0.0,0.0
6254,2020-02-24,Dominica,0.0,0.0,0.0
6255,2020-02-24,Dominican Republic,0.0,0.0,0.0
6256,2020-02-24,Ecuador,0.0,0.0,0.0
6257,2020-02-24,Egypt,0.0,0.0,0.0
6258,2020-02-24,El Salvador,0.0,0.0,0.0
6259,2020-02-24,Equatorial Guinea,0.0,0.0,0.0
6260,2020-02-24,Eritrea,0.0,0.0,0.0
6261,2020-02-24,Estonia,0.0,0.0,0.0
6262,2020-02-24,Eswatini,0.0,0.0,0.0
6263,2020-02-24,Ethiopia,0.0,0.0,0.0
6264,2020-02-24,Fiji,0.0,0.0,0.0
6265,2020-02-24,Finland,0.0,0.0,0.0
6266,2020-02-24,France,0.0,0.0,0.0
6267,2020-02-24,Gabon,0.0,0.0,0.0
6268,2020-02-24,Gambia,0.0,0.0,0.0
6269,2020-02-24,Georgia,0.0,0.0,0.0
6270,2020-02-24,Germany,0.0,0.0,0.0
6271,2020-02-24,Ghana,0.0,0.0,0.0
6272,2020-02-24,Greece,0.0,0.0,0.0
6273,2020-02-24,Grenada,0.0,0.0,0.0
6274,2020-02-24,Guatemala,0.0,0.0,0.0
6275,2020-02-24,Guinea,0.0,0.0,0.0
6276,2020-02-24,Guinea-Bissau,0.0,0.0,0.0
6277,2020-02-24,Guyana,0.0,0.0,0.0
6278,2020-02-24,Haiti,0.0,0.0,0.0
6279,2020-02-24,Holy See,0.0,0.0,0.0
6280,2020-02-24,Honduras,0.0,0.0,0.0
6281,2020-02-24,Hungary,0.0,0.0,0.0
6282,2020-02-24,Iceland,0.0,0.0,0.0
6283,2020-02-24,India,0.0,0.0,0.0
6284,2020-02-24,Indonesia,0.0,0.0,0.0
6285,2020-02-24,Iran,18.0,0.0,4.0
6286,2020-02-24,Iraq,1.0,0.0,0.0
6287,2020-02-24,Ireland,0.0,0.0,0.0
6288,2020-02-24,Israel,0.0,0.0,0.0
6289,2020-02-24,Italy,74.0,1.0,4.0
6290,2020-02-24,Jamaica,0.0,0.0,0.0
6291,2020-02-24,Japan,12.0,0.0,0.0
6292,2020-02-24,Jordan,0.0,0.0,0.0
6293,2020-02-24,Kazakhstan,0.0,0.0,0.0
6294,2020-02-24,Kenya,0.0,0.0,0.0
6295,2020-02-24,"Korea, South",231.0,0.0,2.0
6296,2020-02-24,Kosovo,0.0,0.0,0.0
6297,2020-02-24,Kuwait,1.0,0.0,0.0
6298,2020-02-24,Kyrgyzstan,0.0,0.0,0.0
6299,2020-02-24,Laos,0.0,0.0,0.0
6300,2020-02-24,Latvia,0.0,0.0,0.0
6301,2020-02-24,Lebanon,0.0,0.0,0.0
6302,2020-02-24,Lesotho,0.0,0.0,0.0
6303,2020-02-24,Liberia,0.0,0.0,0.0
6304,2020-02-24,Libya,0.0,0.0,0.0
6305,2020-02-24,Liechtenstein,0.0,0.0,0.0
6306,2020-02-24,Lithuania,0.0,0.0,0.0
6307,2020-02-24,Luxembourg,0.0,0.0,0.0
6308,2020-02-24,MS Zaandam,0.0,0.0,0.0
6309,2020-02-24,Madagascar,0.0,0.0,0.0
6310,2020-02-24,Malawi,0.0,0.0,0.0
6311,2020-02-24,Malaysia,0.0,3.0,0.0
6312,2020-02-24,Maldives,0.0,0.0,0.0
6313,2020-02-24,Mali,0.0,0.0,0.0
6314,2020-02-24,Malta,0.0,0.0,0.0
6315,2020-02-24,Mauritania,0.0,0.0,0.0
6316,2020-02-24,Mauritius,0.0,0.0,0.0
6317,2020-02-24,Mexico,0.0,0.0,0.0
6318,2020-02-24,Moldova,0.0,0.0,0.0
6319,2020-02-24,Monaco,0.0,0.0,0.0
6320,2020-02-24,Mongolia,0.0,0.0,0.0
6321,2020-02-24,Montenegro,0.0,0.0,0.0
6322,2020-02-24,Morocco,0.0,0.0,0.0
6323,2020-02-24,Mozambique,0.0,0.0,0.0
6324,2020-02-24,Namibia,0.0,0.0,0.0
6325,2020-02-24,Nepal,0.0,0.0,0.0
6326,2020-02-24,Netherlands,0.0,0.0,0.0
6327,2020-02-24,New Zealand,0.0,0.0,0.0
6328,2020-02-24,Nicaragua,0.0,0.0,0.0
6329,2020-02-24,Niger,0.0,0.0,0.0
6330,2020-02-24,Nigeria,0.0,0.0,0.0
6331,2020-02-24,North Macedonia,0.0,0.0,0.0
6332,2020-02-24,Norway,0.0,0.0,0.0
6333,2020-02-24,Oman,2.0,0.0,0.0
6334,2020-02-24,Pakistan,0.0,0.0,0.0
6335,2020-02-24,Panama,0.0,0.0,0.0
6336,2020-02-24,Papua New Guinea,0.0,0.0,0.0
6337,2020-02-24,Paraguay,0.0,0.0,0.0
6338,2020-02-24,Peru,0.0,0.0,0.0
6339,2020-02-24,Philippines,0.0,0.0,0.0
6340,2020-02-24,Poland,0.0,0.0,0.0
6341,2020-02-24,Portugal,0.0,0.0,0.0
6342,2020-02-24,Qatar,0.0,0.0,0.0
6343,2020-02-24,Romania,0.0,0.0,0.0
6344,2020-02-24,Russia,0.0,0.0,0.0
6345,2020-02-24,Rwanda,0.0,0.0,0.0
6346,2020-02-24,Saint Kitts and Nevis,0.0,0.0,0.0
6347,2020-02-24,Saint Lucia,0.0,0.0,0.0
6348,2020-02-24,Saint Vincent and the Grenadines,0.0,0.0,0.0
6349,2020-02-24,San Marino,0.0,0.0,0.0
6350,2020-02-24,Sao Tome and Principe,0.0,0.0,0.0
6351,2020-02-24,Saudi Arabia,0.0,0.0,0.0
6352,2020-02-24,Senegal,0.0,0.0,0.0
6353,2020-02-24,Serbia,0.0,0.0,0.0
6354,2020-02-24,Seychelles,0.0,0.0,0.0
6355,2020-02-24,Sierra Leone,0.0,0.0,0.0
6356,2020-02-24,Singapore,0.0,0.0,0.0
6357,2020-02-24,Slovakia,0.0,0.0,0.0
6358,2020-02-24,Slovenia,0.0,0.0,0.0
6359,2020-02-24,Somalia,0.0,0.0,0.0
6360,2020-02-24,South Africa,0.0,0.0,0.0
6361,2020-02-24,South Sudan,0.0,0.0,0.0
6362,2020-02-24,Spain,0.0,0.0,0.0
6363,2020-02-24,Sri Lanka,0.0,0.0,0.0
6364,2020-02-24,Sudan,0.0,0.0,0.0
6365,2020-02-24,Suriname,0.0,0.0,0.0
6366,2020-02-24,Sweden,0.0,0.0,0.0
6367,2020-02-24,Switzerland,0.0,0.0,0.0
6368,2020-02-24,Syria,0.0,0.0,0.0
6369,2020-02-24,Taiwan*,2.0,3.0,0.0
6370,2020-02-24,Tajikistan,0.0,0.0,0.0
6371,2020-02-24,Tanzania,0.0,0.0,0.0
6372,2020-02-24,Thailand,0.0,0.0,0.0
6373,2020-02-24,Timor-Leste,0.0,0.0,0.0
6374,2020-02-24,Togo,0.0,0.0,0.0
6375,2020-02-24,Trinidad and Tobago,0.0,0.0,0.0
6376,2020-02-24,Tunisia,0.0,0.0,0.0
6377,2020-02-24,Turkey,0.0,0.0,0.0
6378,2020-02-24,US,36.0,0.0,0.0
6379,2020-02-24,Uganda,0.0,0.0,0.0
6380,2020-02-24,Ukraine,0.0,0.0,0.0
6381,2020-02-24,United Arab Emirates,0.0,0.0,0.0
6382,2020-02-24,United Kingdom,4.0,0.0,0.0
6383,2020-02-24,Uruguay,0.0,0.0,0.0
6384,2020-02-24,Uzbekistan,0.0,0.0,0.0
6385,2020-02-24,Venezuela,0.0,0.0,0.0
6386,2020-02-24,Vietnam,0.0,0.0,0.0
6387,2020-02-24,West Bank and Gaza,0.0,0.0,0.0
6388,2020-02-24,Western Sahara,0.0,0.0,0.0
6389,2020-02-24,Yemen,0.0,0.0,0.0
6390,2020-02-24,Zambia,0.0,0.0,0.0
6391,2020-02-24,Zimbabwe,0.0,0.0,0.0
6392,2020-02-25,Afghanistan,0.0,0.0,0.0
6393,2020-02-25,Albania,0.0,0.0,0.0
6394,2020-02-25,Algeria,1.0,0.0,0.0
6395,2020-02-25,Andorra,0.0,0.0,0.0
6396,2020-02-25,Angola,0.0,0.0,0.0
6397,2020-02-25,Antigua and Barbuda,0.0,0.0,0.0
6398,2020-02-25,Argentina,0.0,0.0,0.0
6399,2020-02-25,Armenia,0.0,0.0,0.0
6400,2020-02-25,Australia,0.0,0.0,0.0
6401,2020-02-25,Austria,2.0,0.0,0.0
6402,2020-02-25,Azerbaijan,0.0,0.0,0.0
6403,2020-02-25,Bahamas,0.0,0.0,0.0
6404,2020-02-25,Bahrain,22.0,0.0,0.0
6405,2020-02-25,Bangladesh,0.0,0.0,0.0
6406,2020-02-25,Barbados,0.0,0.0,0.0
6407,2020-02-25,Belarus,0.0,0.0,0.0
6408,2020-02-25,Belgium,0.0,0.0,0.0
6409,2020-02-25,Belize,0.0,0.0,0.0
6410,2020-02-25,Benin,0.0,0.0,0.0
6411,2020-02-25,Bhutan,0.0,0.0,0.0
6412,2020-02-25,Bolivia,0.0,0.0,0.0
6413,2020-02-25,Bosnia and Herzegovina,0.0,0.0,0.0
6414,2020-02-25,Botswana,0.0,0.0,0.0
6415,2020-02-25,Brazil,0.0,0.0,0.0
6416,2020-02-25,Brunei,0.0,0.0,0.0
6417,2020-02-25,Bulgaria,0.0,0.0,0.0
6418,2020-02-25,Burkina Faso,0.0,0.0,0.0
6419,2020-02-25,Burma,0.0,0.0,0.0
6420,2020-02-25,Burundi,0.0,0.0,0.0
6421,2020-02-25,Cabo Verde,0.0,0.0,0.0
6422,2020-02-25,Cambodia,0.0,0.0,0.0
6423,2020-02-25,Cameroon,0.0,0.0,0.0
6424,2020-02-25,Canada,1.0,0.0,0.0
6425,2020-02-25,Central African Republic,0.0,0.0,0.0
6426,2020-02-25,Chad,0.0,0.0,0.0
6427,2020-02-25,Chile,0.0,0.0,0.0
6428,2020-02-25,China,513.0,2661.0,70.0
6429,2020-02-25,Colombia,0.0,0.0,0.0
6430,2020-02-25,Comoros,0.0,0.0,0.0
6431,2020-02-25,Congo (Brazzaville),0.0,0.0,0.0
6432,2020-02-25,Congo (Kinshasa),0.0,0.0,0.0
6433,2020-02-25,Costa Rica,0.0,0.0,0.0
6434,2020-02-25,Cote d'Ivoire,0.0,0.0,0.0
6435,2020-02-25,Croatia,1.0,0.0,0.0
6436,2020-02-25,Cuba,0.0,0.0,0.0
6437,2020-02-25,Cyprus,0.0,0.0,0.0
6438,2020-02-25,Czechia,0.0,0.0,0.0
6439,2020-02-25,Denmark,0.0,0.0,0.0
6440,2020-02-25,Diamond Princess,0.0,0.0,0.0
6441,2020-02-25,Djibouti,0.0,0.0,0.0
6442,2020-02-25,Dominica,0.0,0.0,0.0
6443,2020-02-25,Dominican Republic,0.0,0.0,0.0
6444,2020-02-25,Ecuador,0.0,0.0,0.0
6445,2020-02-25,Egypt,0.0,0.0,0.0
6446,2020-02-25,El Salvador,0.0,0.0,0.0
6447,2020-02-25,Equatorial Guinea,0.0,0.0,0.0
6448,2020-02-25,Eritrea,0.0,0.0,0.0
6449,2020-02-25,Estonia,0.0,0.0,0.0
6450,2020-02-25,Eswatini,0.0,0.0,0.0
6451,2020-02-25,Ethiopia,0.0,0.0,0.0
6452,2020-02-25,Fiji,0.0,0.0,0.0
6453,2020-02-25,Finland,0.0,0.0,0.0
6454,2020-02-25,France,2.0,7.0,0.0
6455,2020-02-25,Gabon,0.0,0.0,0.0
6456,2020-02-25,Gambia,0.0,0.0,0.0
6457,2020-02-25,Georgia,0.0,0.0,0.0
6458,2020-02-25,Germany,1.0,0.0,0.0
6459,2020-02-25,Ghana,0.0,0.0,0.0
6460,2020-02-25,Greece,0.0,0.0,0.0
6461,2020-02-25,Grenada,0.0,0.0,0.0
6462,2020-02-25,Guatemala,0.0,0.0,0.0
6463,2020-02-25,Guinea,0.0,0.0,0.0
6464,2020-02-25,Guinea-Bissau,0.0,0.0,0.0
6465,2020-02-25,Guyana,0.0,0.0,0.0
6466,2020-02-25,Haiti,0.0,0.0,0.0
6467,2020-02-25,Holy See,0.0,0.0,0.0
6468,2020-02-25,Honduras,0.0,0.0,0.0
6469,2020-02-25,Hungary,0.0,0.0,0.0
6470,2020-02-25,Iceland,0.0,0.0,0.0
6471,2020-02-25,India,0.0,0.0,0.0
6472,2020-02-25,Indonesia,0.0,0.0,0.0
6473,2020-02-25,Iran,34.0,0.0,4.0
6474,2020-02-25,Iraq,0.0,0.0,0.0
6475,2020-02-25,Ireland,0.0,0.0,0.0
6476,2020-02-25,Israel,0.0,0.0,0.0
6477,2020-02-25,Italy,93.0,0.0,3.0
6478,2020-02-25,Jamaica,0.0,0.0,0.0
6479,2020-02-25,Japan,11.0,0.0,0.0
6480,2020-02-25,Jordan,0.0,0.0,0.0
6481,2020-02-25,Kazakhstan,0.0,0.0,0.0
6482,2020-02-25,Kenya,0.0,0.0,0.0
6483,2020-02-25,"Korea, South",144.0,4.0,2.0
6484,2020-02-25,Kosovo,0.0,0.0,0.0
6485,2020-02-25,Kuwait,10.0,0.0,0.0
6486,2020-02-25,Kyrgyzstan,0.0,0.0,0.0
6487,2020-02-25,Laos,0.0,0.0,0.0
6488,2020-02-25,Latvia,0.0,0.0,0.0
6489,2020-02-25,Lebanon,0.0,0.0,0.0
6490,2020-02-25,Lesotho,0.0,0.0,0.0
6491,2020-02-25,Liberia,0.0,0.0,0.0
6492,2020-02-25,Libya,0.0,0.0,0.0
6493,2020-02-25,Liechtenstein,0.0,0.0,0.0
6494,2020-02-25,Lithuania,0.0,0.0,0.0
6495,2020-02-25,Luxembourg,0.0,0.0,0.0
6496,2020-02-25,MS Zaandam,0.0,0.0,0.0
6497,2020-02-25,Madagascar,0.0,0.0,0.0
6498,2020-02-25,Malawi,0.0,0.0,0.0
6499,2020-02-25,Malaysia,0.0,0.0,0.0
6500,2020-02-25,Maldives,0.0,0.0,0.0
6501,2020-02-25,Mali,0.0,0.0,0.0
6502,2020-02-25,Malta,0.0,0.0,0.0
6503,2020-02-25,Mauritania,0.0,0.0,0.0
6504,2020-02-25,Mauritius,0.0,0.0,0.0
6505,2020-02-25,Mexico,0.0,0.0,0.0
6506,2020-02-25,Moldova,0.0,0.0,0.0
6507,2020-02-25,Monaco,0.0,0.0,0.0
6508,2020-02-25,Mongolia,0.0,0.0,0.0
6509,2020-02-25,Montenegro,0.0,0.0,0.0
6510,2020-02-25,Morocco,0.0,0.0,0.0
6511,2020-02-25,Mozambique,0.0,0.0,0.0
6512,2020-02-25,Namibia,0.0,0.0,0.0
6513,2020-02-25,Nepal,0.0,0.0,0.0
6514,2020-02-25,Netherlands,0.0,0.0,0.0
6515,2020-02-25,New Zealand,0.0,0.0,0.0
6516,2020-02-25,Nicaragua,0.0,0.0,0.0
6517,2020-02-25,Niger,0.0,0.0,0.0
6518,2020-02-25,Nigeria,0.0,0.0,0.0
6519,2020-02-25,North Macedonia,0.0,0.0,0.0
6520,2020-02-25,Norway,0.0,0.0,0.0
6521,2020-02-25,Oman,0.0,0.0,0.0
6522,2020-02-25,Pakistan,0.0,0.0,0.0
6523,2020-02-25,Panama,0.0,0.0,0.0
6524,2020-02-25,Papua New Guinea,0.0,0.0,0.0
6525,2020-02-25,Paraguay,0.0,0.0,0.0
6526,2020-02-25,Peru,0.0,0.0,0.0
6527,2020-02-25,Philippines,0.0,0.0,0.0
6528,2020-02-25,Poland,0.0,0.0,0.0
6529,2020-02-25,Portugal,0.0,0.0,0.0
6530,2020-02-25,Qatar,0.0,0.0,0.0
6531,2020-02-25,Romania,0.0,0.0,0.0
6532,2020-02-25,Russia,0.0,0.0,0.0
6533,2020-02-25,Rwanda,0.0,0.0,0.0
6534,2020-02-25,Saint Kitts and Nevis,0.0,0.0,0.0
6535,2020-02-25,Saint Lucia,0.0,0.0,0.0
6536,2020-02-25,Saint Vincent and the Grenadines,0.0,0.0,0.0
6537,2020-02-25,San Marino,0.0,0.0,0.0
6538,2020-02-25,Sao Tome and Principe,0.0,0.0,0.0
6539,2020-02-25,Saudi Arabia,0.0,0.0,0.0
6540,2020-02-25,Senegal,0.0,0.0,0.0
6541,2020-02-25,Serbia,0.0,0.0,0.0
6542,2020-02-25,Seychelles,0.0,0.0,0.0
6543,2020-02-25,Sierra Leone,0.0,0.0,0.0
6544,2020-02-25,Singapore,2.0,2.0,0.0
6545,2020-02-25,Slovakia,0.0,0.0,0.0
6546,2020-02-25,Slovenia,0.0,0.0,0.0
6547,2020-02-25,Somalia,0.0,0.0,0.0
6548,2020-02-25,South Africa,0.0,0.0,0.0
6549,2020-02-25,South Sudan,0.0,0.0,0.0
6550,2020-02-25,Spain,4.0,0.0,0.0
6551,2020-02-25,Sri Lanka,0.0,0.0,0.0
6552,2020-02-25,Sudan,0.0,0.0,0.0
6553,2020-02-25,Suriname,0.0,0.0,0.0
6554,2020-02-25,Sweden,0.0,0.0,0.0
6555,2020-02-25,Switzerland,1.0,0.0,0.0
6556,2020-02-25,Syria,0.0,0.0,0.0
6557,2020-02-25,Taiwan*,1.0,0.0,0.0
6558,2020-02-25,Tajikistan,0.0,0.0,0.0
6559,2020-02-25,Tanzania,0.0,0.0,0.0
6560,2020-02-25,Thailand,2.0,1.0,0.0
6561,2020-02-25,Timor-Leste,0.0,0.0,0.0
6562,2020-02-25,Togo,0.0,0.0,0.0
6563,2020-02-25,Trinidad and Tobago,0.0,0.0,0.0
6564,2020-02-25,Tunisia,0.0,0.0,0.0
6565,2020-02-25,Turkey,0.0,0.0,0.0
6566,2020-02-25,US,0.0,1.0,0.0
6567,2020-02-25,Uganda,0.0,0.0,0.0
6568,2020-02-25,Ukraine,0.0,0.0,0.0
6569,2020-02-25,United Arab Emirates,0.0,0.0,0.0
6570,2020-02-25,United Kingdom,0.0,0.0,0.0
6571,2020-02-25,Uruguay,0.0,0.0,0.0
6572,2020-02-25,Uzbekistan,0.0,0.0,0.0
6573,2020-02-25,Venezuela,0.0,0.0,0.0
6574,2020-02-25,Vietnam,0.0,2.0,0.0
6575,2020-02-25,West Bank and Gaza,0.0,0.0,0.0
6576,2020-02-25,Western Sahara,0.0,0.0,0.0
6577,2020-02-25,Yemen,0.0,0.0,0.0
6578,2020-02-25,Zambia,0.0,0.0,0.0
6579,2020-02-25,Zimbabwe,0.0,0.0,0.0
6580,2020-02-26,Afghanistan,0.0,0.0,0.0
6581,2020-02-26,Albania,0.0,0.0,0.0
6582,2020-02-26,Algeria,0.0,0.0,0.0
6583,2020-02-26,Andorra,0.0,0.0,0.0
6584,2020-02-26,Angola,0.0,0.0,0.0
6585,2020-02-26,Antigua and Barbuda,0.0,0.0,0.0
6586,2020-02-26,Argentina,0.0,0.0,0.0
6587,2020-02-26,Armenia,0.0,0.0,0.0
6588,2020-02-26,Australia,0.0,0.0,0.0
6589,2020-02-26,Austria,0.0,0.0,0.0
6590,2020-02-26,Azerbaijan,0.0,0.0,0.0
6591,2020-02-26,Bahamas,0.0,0.0,0.0
6592,2020-02-26,Bahrain,10.0,0.0,0.0
6593,2020-02-26,Bangladesh,0.0,0.0,0.0
6594,2020-02-26,Barbados,0.0,0.0,0.0
6595,2020-02-26,Belarus,0.0,0.0,0.0
6596,2020-02-26,Belgium,0.0,0.0,0.0
6597,2020-02-26,Belize,0.0,0.0,0.0
6598,2020-02-26,Benin,0.0,0.0,0.0
6599,2020-02-26,Bhutan,0.0,0.0,0.0
6600,2020-02-26,Bolivia,0.0,0.0,0.0
6601,2020-02-26,Bosnia and Herzegovina,0.0,0.0,0.0
6602,2020-02-26,Botswana,0.0,0.0,0.0
6603,2020-02-26,Brazil,1.0,0.0,0.0
6604,2020-02-26,Brunei,0.0,0.0,0.0
6605,2020-02-26,Bulgaria,0.0,0.0,0.0
6606,2020-02-26,Burkina Faso,0.0,0.0,0.0
6607,2020-02-26,Burma,0.0,0.0,0.0
6608,2020-02-26,Burundi,0.0,0.0,0.0
6609,2020-02-26,Cabo Verde,0.0,0.0,0.0
6610,2020-02-26,Cambodia,0.0,0.0,0.0
6611,2020-02-26,Cameroon,0.0,0.0,0.0
6612,2020-02-26,Canada,0.0,0.0,0.0
6613,2020-02-26,Central African Republic,0.0,0.0,0.0
6614,2020-02-26,Chad,0.0,0.0,0.0
6615,2020-02-26,Chile,0.0,0.0,0.0
6616,2020-02-26,China,412.0,2408.0,52.0
6617,2020-02-26,Colombia,0.0,0.0,0.0
6618,2020-02-26,Comoros,0.0,0.0,0.0
6619,2020-02-26,Congo (Brazzaville),0.0,0.0,0.0
6620,2020-02-26,Congo (Kinshasa),0.0,0.0,0.0
6621,2020-02-26,Costa Rica,0.0,0.0,0.0
6622,2020-02-26,Cote d'Ivoire,0.0,0.0,0.0
6623,2020-02-26,Croatia,2.0,0.0,0.0
6624,2020-02-26,Cuba,0.0,0.0,0.0
6625,2020-02-26,Cyprus,0.0,0.0,0.0
6626,2020-02-26,Czechia,0.0,0.0,0.0
6627,2020-02-26,Denmark,0.0,0.0,0.0
6628,2020-02-26,Diamond Princess,14.0,10.0,1.0
6629,2020-02-26,Djibouti,0.0,0.0,0.0
6630,2020-02-26,Dominica,0.0,0.0,0.0
6631,2020-02-26,Dominican Republic,0.0,0.0,0.0
6632,2020-02-26,Ecuador,0.0,0.0,0.0
6633,2020-02-26,Egypt,0.0,0.0,0.0
6634,2020-02-26,El Salvador,0.0,0.0,0.0
6635,2020-02-26,Equatorial Guinea,0.0,0.0,0.0
6636,2020-02-26,Eritrea,0.0,0.0,0.0
6637,2020-02-26,Estonia,0.0,0.0,0.0
6638,2020-02-26,Eswatini,0.0,0.0,0.0
6639,2020-02-26,Ethiopia,0.0,0.0,0.0
6640,2020-02-26,Fiji,0.0,0.0,0.0
6641,2020-02-26,Finland,1.0,0.0,0.0
6642,2020-02-26,France,4.0,0.0,1.0
6643,2020-02-26,Gabon,0.0,0.0,0.0
6644,2020-02-26,Gambia,0.0,0.0,0.0
6645,2020-02-26,Georgia,1.0,0.0,0.0
6646,2020-02-26,Germany,10.0,1.0,0.0
6647,2020-02-26,Ghana,0.0,0.0,0.0
6648,2020-02-26,Greece,1.0,0.0,0.0
6649,2020-02-26,Grenada,0.0,0.0,0.0
6650,2020-02-26,Guatemala,0.0,0.0,0.0
6651,2020-02-26,Guinea,0.0,0.0,0.0
6652,2020-02-26,Guinea-Bissau,0.0,0.0,0.0
6653,2020-02-26,Guyana,0.0,0.0,0.0
6654,2020-02-26,Haiti,0.0,0.0,0.0
6655,2020-02-26,Holy See,0.0,0.0,0.0
6656,2020-02-26,Honduras,0.0,0.0,0.0
6657,2020-02-26,Hungary,0.0,0.0,0.0
6658,2020-02-26,Iceland,0.0,0.0,0.0
6659,2020-02-26,India,0.0,0.0,0.0
6660,2020-02-26,Indonesia,0.0,0.0,0.0
6661,2020-02-26,Iran,44.0,49.0,3.0
6662,2020-02-26,Iraq,4.0,0.0,0.0
6663,2020-02-26,Ireland,0.0,0.0,0.0
6664,2020-02-26,Israel,1.0,0.0,0.0
6665,2020-02-26,Italy,131.0,2.0,2.0
6666,2020-02-26,Jamaica,0.0,0.0,0.0
6667,2020-02-26,Japan,19.0,0.0,1.0
6668,2020-02-26,Jordan,0.0,0.0,0.0
6669,2020-02-26,Kazakhstan,0.0,0.0,0.0
6670,2020-02-26,Kenya,0.0,0.0,0.0
6671,2020-02-26,"Korea, South",284.0,0.0,2.0
6672,2020-02-26,Kosovo,0.0,0.0,0.0
6673,2020-02-26,Kuwait,15.0,0.0,0.0
6674,2020-02-26,Kyrgyzstan,0.0,0.0,0.0
6675,2020-02-26,Laos,0.0,0.0,0.0
6676,2020-02-26,Latvia,0.0,0.0,0.0
6677,2020-02-26,Lebanon,1.0,0.0,0.0
6678,2020-02-26,Lesotho,0.0,0.0,0.0
6679,2020-02-26,Liberia,0.0,0.0,0.0
6680,2020-02-26,Libya,0.0,0.0,0.0
6681,2020-02-26,Liechtenstein,0.0,0.0,0.0
6682,2020-02-26,Lithuania,0.0,0.0,0.0
6683,2020-02-26,Luxembourg,0.0,0.0,0.0
6684,2020-02-26,MS Zaandam,0.0,0.0,0.0
6685,2020-02-26,Madagascar,0.0,0.0,0.0
6686,2020-02-26,Malawi,0.0,0.0,0.0
6687,2020-02-26,Malaysia,0.0,0.0,0.0
6688,2020-02-26,Maldives,0.0,0.0,0.0
6689,2020-02-26,Mali,0.0,0.0,0.0
6690,2020-02-26,Malta,0.0,0.0,0.0
6691,2020-02-26,Mauritania,0.0,0.0,0.0
6692,2020-02-26,Mauritius,0.0,0.0,0.0
6693,2020-02-26,Mexico,0.0,0.0,0.0
